و	CONJ	VCONJ	null	null	junk
به	PREP	NPP	Arg3	null	junk
او	PR	POSDEP	null	null	junk
اعلام	N	NVE	null	خبر§n-12766	role_state
کرد	V	ROOT	null	رخداد§n-13136	role_action
که	SUBR	VCL	Arg1	null	junk
مدت	N	SBJ	Arg1	دوره_زماني§n-12603	time
نبوت	N	MOZ	null	null	role_intent
و	CONJ	NCONJ	null	null	junk
عمر	N	NCONJ	null	مشخصه§n-12756	no
ت	PR	MOZ	null	null	junk
به	PREP	VPRT	null	null	junk
سر	N	VPRT	null	null	no
آمده‌است	V	PRD	null	رخداد§n-13136	no

و	CONJ	VCONJ	ArgM_DIS	null	junk
بايد	UNKNOWN	ROOT	null	null	junk
اسم	N	OBJ	Arg1	null	no
اکبر	N	MOZ	null	null	no
و	CONJ	NCONJ	null	null	junk
علم	N	NCONJ	null	خصوصيت_رواني§n-12725	role_intent
نبوت	N	MOZ	null	null	role_intent
را	POSTP	OBJ	Arg1	null	junk
به	PREP	AJPP	null	null	junk
پسر	N	AJPP	null	نفر§n-13075	role
ت	PR	MOZ	null	null	junk
سام	N	APP	null	null	role
واگذار	ADJ	MOS	Arg2	مشخصه§n-12756	role_intent
نمايي	V	VCL	null	رخداد§n-13136	role_action

و‌سپس	SUBR	AJUCL	ArgM_ADV	null	no
آن	ADJ	NPREMOD	null	null	junk
حضرت	N	SBJ	Arg0	null	role_state
حضرت	N	SBJ	Arg0	null	role_state
چنين	PR	OBJ	Arg1	null	junk
کرد	V	PREDEP	null	null	junk

و	CONJ	VCONJ	null	null	junk
پس‌از	PREP	ADVRB	ArgM_TMP	null	no
وصاياي	N	POSDEP	null	null	role_intent
خود	PR	MOZ	null	null	junk
دعوت	N	OBJ	Arg3	خبر§n-12766	no
حق	N	MOZ	null	null	junk
را	POSTP	OBJ	Arg3	null	junk
لبيک	N	NVE	null	null	no
گفت	V	PRD	null	رخداد§n-13136	role_action
.	PUNC	PUNC	null	null	junk

او	PR	SBJ	Arg0	null	junk
او	PR	SBJ	Arg0	null	junk
هرگز	ADV	ADVRB	ArgM_NEG	null	junk
دل	N	NVE	null	خصوصيت_رواني§n-12725	no
به	PREP	NPP	Arg3	null	junk
اين	ADJ	NPREMOD	null	null	junk
دنياي	N	NPP	Arg3	جا§n-12733	location
فاني	ADJ	NPOSTMOD	null	مشخصه§n-12756	static_object_state
نبسته‌بود	V	VCONJ	null	رخداد§n-13136	no
و	CONJ	VCONJ	null	null	junk
خود	PR	PREDEP	null	null	junk
را	POSTP	OBJ	Arg1	null	junk
چون	PREP	TAM	Arg2	null	junk
مسافري	N	POSDEP	null	نفر§n-13075	role_state
مي‌ديد	V	ROOT	null	رخداد§n-13136	no
،	PUNC	PUNC	null	null	junk

و	CONJ	VCONJ	null	null	junk
همچنين	ADV	ADVRB	null	null	junk
عزراييل	N	SBJ	Arg0	null	role
گفت	V	ROOT	null	رخداد§n-13136	role_action
:	PUNC	PUNC	null	null	junk
آمده‌ام	V	VCL	null	رخداد§n-13136	no
روح	N	PREDEP	Arg1	null	no
تو	PR	MOZ	null	null	junk
را	POSTP	OBJ	null	null	junk
قبض	N	NVE	null	null	role_state
کنم	V	AJUCL	null	رخداد§n-13136	no
.	PUNC	PUNC	null	null	junk

اکنون	ADV	ADVRB	ArgM_TMP	مشخصه§n-12756	time
ماموريت	N	OBJ	Arg1	رخداد§n-13136	role_intent
خود	PR	MOZ	null	null	junk
را	POSTP	OBJ	Arg1	null	junk
درمورد	PREP	NPP	null	null	no
قبض	N	POSDEP	null	null	role_intent
روح	N	MOZ	null	مسبب§n-13036	no
من	PR	MOZ	null	null	junk
انجام	N	NVE	null	null	junk
بده	V	ROOT	null	رخداد§n-13136	no
.	PUNC	PUNC	null	null	junk

عزراييل	N	SBJ	Arg0	null	role
نيز	ADV	ADVRB	ArgM_ADV	null	junk
روح	N	OBJ	Arg1	مسبب§n-13036	no
او	PR	MOZ	null	null	junk
را	POSTP	OBJ	Arg1	null	junk
قبض	N	NVE	null	null	role_state
کرد	V	ROOT	null	null	junk
.	PUNC	PUNC	null	null	junk

نام	N	SBJ	Arg1	null	junk
مبارک	ADJ	NPOSTMOD	null	مشخصه§n-12756	role_state
حضرت	N	MOZ	null	null	role_state
ابراهيم	N	MOZ	null	نفر§n-13075	role
(	PUNC	PUNC	null	null	junk
ع	ARAB	POSDEP	null	null	junk
)	PUNC	PUNC	null	null	junk
در	PREP	ADVRB	null	null	junk
25	ADJ	NPREMOD	null	null	junk
سوره	N	POSDEP	null	خبر§n-12766	no
از	PREP	NPP	null	null	junk
قرآن	N	POSDEP	null	هست§n-12706	no
حداقل	ADV	ADVRB	null	null	junk
69بار	ADV	ADVC	null	null	junk
تکرار	N	NVE	Arg2	null	junk
شده‌است	V	PREDEP	null	null	junk
و	CONJ	VCONJ	null	null	junk
سوره‌اي	N	SBJ	Arg1	خبر§n-12766	no
مستقل	ADJ	NPOSTMOD	null	null	junk
نيز	ADV	ADVRB	ArgM_ADV	null	junk
به	PREP	MOS	Arg2	null	junk
نام	N	POSDEP	null	null	junk
او	PR	MOZ	null	null	junk
در	PREP	ADVRB	null	null	junk
قرآن	N	POSDEP	null	هست§n-12706	no
مي‌باشد	V	ROOT	ArgM_LOC	رخداد§n-13136	no
.	PUNC	PUNC	null	null	junk

ايشان	PR	SBJ	Arg1	null	junk
ايشان	PR	SBJ	Arg0	null	junk
دومين	ADJ	NPREMOD	null	null	no
پيامبر	N	MOS	Arg2	نفر§n-13075	role_state
پيامبر	N	MOS	Arg1	نفر§n-13075	role_state
اولوالعزم	ADJ	NPOSTMOD	null	null	role_state
مي‌باشد	V	ROOT	null	رخداد§n-13136	no
که	SUBR	NCL	null	null	junk
داراي	ADJ	MOS	Arg2	مشخصه§n-12756	no
کتاب	N	NEZ	null	شيء§n-12703	static_object
و	CONJ	NCONJ	null	null	junk
شريعت	N	NCONJ	null	خصوصيت_رواني§n-12725	role_intent
مستقل	ADJ	NPOSTMOD	null	مشخصه§n-12756	no
بوده	V	PREDEP	null	null	junk
و	CONJ	VCONJ	null	null	junk
دعوت	N	OBJ	Arg1	خبر§n-12766	role_intent
جهاني	ADJ	NPOSTMOD	null	مشخصه§n-12756	no
داشته‌است	V	PRD	null	رخداد§n-13136	no
.	PUNC	PUNC	null	null	junk

مادر	N	SBJ	Arg1	نفر§n-13075	role
ابراهيم	N	MOZ	null	نفر§n-13075	role
«	PUNC	PUNC	null	null	junk
نونا	N	TAM	Arg2	null	role
»	PUNC	PUNC	null	null	junk
يا	CONJ	NCONJ	null	null	junk
«	PUNC	PUNC	null	null	junk
بونا	N	NCONJ	null	null	role
»	PUNC	PUNC	null	null	junk
نام	N	NVE	null	null	junk
داشت	V	ROOT	null	null	junk
،	PUNC	PUNC	null	null	junk

ولادت	N	SBJ	Arg1	رخداد§n-13136	no
ش	PR	MOZ	null	null	junk
در	PREP	MOS	Arg2	null	junk
زمان	N	MOS	Arg2	دوره_زماني§n-12603	time
نمرود	N	MOZ	null	null	role
بود	V	ROOT	null	null	junk
.	PUNC	PUNC	null	null	junk

زندگي	N	SBJ	Arg1	رخداد§n-13136	no
درخشان	ADJ	NPOSTMOD	null	مشخصه§n-12756	no
ابراهيم	N	MOZ	null	نفر§n-13075	role
(	PUNC	PUNC	null	null	junk
ع	ARAB	POSDEP	null	null	no
)	PUNC	PUNC	null	null	junk
در	PREP	AJPP	null	null	junk
پنج	NUM	NPREMOD	null	null	junk
دوره	N	AJPP	null	دوره_زماني§n-12603	time
خلاصه	ADJ	MOS	Arg2	null	junk
مي‌شود	V	ROOT	null	null	junk
که	SUBR	NCL	null	null	junk
عبارت	N	MOS	Arg2	رخداد§n-13136	no
ند	V	PRD	null	رخداد§n-13136	no
از	PREP	NPP	null	null	junk
:	PUNC	PUNC	null	null	junk
مقام	N	NPP	null	مشخصه§n-12756	no
بندگي	N	MOZ	null	رابطه§n-13628	role_intent
،	PUNC	PUNC	null	null	junk
پيامبري	N	NCONJ	null	نفر§n-13075	role_state
،	PUNC	PUNC	null	null	junk
رسالت	N	NCONJ	null	null	role_intent
،	PUNC	PUNC	null	null	junk
خليل	N	NCONJ	null	null	role_intent
خدا	N	MOZ	null	خصوصيت_رواني§n-12725	no
(	PUNC	PUNC	null	null	junk
دوست	N	APP	null	نفر§n-13075	role_state
خالص	ADJ	NPOSTMOD	null	مشخصه§n-12756	role_state
)	PUNC	PUNC	null	null	junk
و	CONJ	NCONJ	null	null	junk
امامت	N	NCONJ	null	مشخصه§n-12756	role_state
.	PUNC	PUNC	null	null	junk

بابل	N	SBJ	Arg1	جا§n-12733	location
،	PUNC	PUNC	null	null	junk
غرق	ADJ	MOS	Arg2	مشخصه§n-12756	no
در	PREP	AJPP	null	null	junk
بت‌پرستي	N	AJPP	null	رخداد§n-13136	static_object_state
،	PUNC	PUNC	null	null	junk
انحرافات	N	NCONJ	null	رخداد§n-13136	static_object_state
مختلف	ADJ	NPOSTMOD	null	null	junk
و	CONJ	NCONJ	null	null	junk
فساد	N	NCONJ	null	رخداد§n-13136	static_object_state
بود	V	ROOT	null	null	junk
.	PUNC	PUNC	null	null	junk

آزر	N	SBJ	Arg1	null	role
با	PREP	ADVRB	null	null	junk
استفاده	N	POSDEP	null	null	no
از	PREP	NPP	null	null	junk
علم	N	POSDEP	null	null	no
ستاره‌شناسي	N	MOZ	null	null	no
فهميد	V	ROOT	null	null	role_action
که	SUBR	VCL	null	null	junk
امسال	ADV	ADVRB	null	null	time
پسري	N	SBJ	Arg0	null	no
چشم	N	OBJ	null	null	no
به	PREP	NPP	null	null	junk
جهان	N	POSDEP	null	null	no
مي‌گشايد	V	PRD	null	null	no
که	SUBR	NCL	null	null	junk
سرنگوني	N	SBJ	Arg2	null	no
رژيم	N	MOZ	null	null	role_intent
نمرود	N	MOZ	null	null	role
به	PREP	MOS	null	null	junk
دست	N	POSDEP	null	null	no
او	PR	MOZ	null	null	junk
است	V	PRD	null	null	junk
،	PUNC	PUNC	null	null	junk

او	PR	SBJ	Arg0	null	junk
او	PR	SBJ	Arg0	null	junk
بي‌درنگ	ADV	ADVRB	ArgM_MNR	مشخصه§n-12756	role_state
خود	PR	PREDEP	null	null	junk
را	POSTP	OBJ	Arg1	null	junk
به	PREP	VPP	Arg4	null	junk
محضر	N	VPP	Arg4	جا§n-12733	location
نمرود	N	MOZ	null	null	role
رسانيد	V	VCONJ	null	null	role_action
و	CONJ	VCONJ	null	null	junk
اين	ADJ	NPREMOD	null	null	junk
موضوع	N	OBJ	Arg1	مشخصه§n-12756	no
را	POSTP	OBJ	Arg1	null	junk
به	PREP	NPP	Arg3	null	junk
نمرود	N	NPP	Arg3	null	role
گزارش	N	NVE	null	رخداد§n-13136	role_intent
داد	V	ROOT	null	null	junk
.	PUNC	PUNC	null	null	junk

در	PREP	ADVRB	ArgM_TMP	null	junk
همين	ADJ	NPREMOD	null	null	junk
وقت	N	ADVRB	ArgM_TMP	دوره_زماني§n-12603	time
همزمان	ADV	ADVRB	ArgM_TMP	مشخصه§n-12756	time
نمرود	N	SBJ	Arg0	null	role
در	PREP	ADVRB	ArgM_LOC	null	junk
عالم	N	ADVRB	ArgM_LOC	مشخصه§n-12756	no
خواب	N	MOZ	null	خصوصيت_رواني§n-12725	no
ديد	V	ROOT	null	رخداد§n-13136	role_action
که	SUBR	VCL	Arg1	null	junk

ستاره‌اي	N	SBJ	Arg1	شيء§n-12703	static_object
در	PREP	VPP	ArgM_LOC	null	junk
آسمان	N	VPP	ArgM_LOC	جا§n-12733	location
درخشيد	V	VCONJ	null	رخداد§n-13136	static_object_state
و	CONJ	VCONJ	null	null	junk
نور	N	SBJ	Arg1	مشخصه§n-12756	static_object_state
آن	PR	MOZ	null	null	junk
بر	PREP	AJPP	null	null	junk
نور	N	POSDEP	null	مشخصه§n-12756	static_object_state
خورشيد	N	MOZ	null	شيء§n-12703	static_object
و	CONJ	NCONJ	null	null	junk
ماه	N	NCONJ	null	شيء§n-12703	static_object
،	PUNC	PUNC	null	null	junk
چيره	ADJ	MOS	Arg2	مشخصه§n-12756	static_object_state
گرديد	V	PRD	null	رخداد§n-13136	no
.	PUNC	PUNC	null	null	junk

آن‌ها	PR	SBJ	Arg0	null	junk
گفتند	V	ROOT	null	رخداد§n-13136	role_action
:	PUNC	PUNC	null	null	junk
تعبير	N	SBJ	Arg1	خصوصيت_رواني§n-12725	no
اين	ADJ	NPREMOD	null	null	junk
خواب	N	MOZ	null	خصوصيت_رواني§n-12725	no
اين	PR	MOS	Arg2	null	junk
است	V	VCL	null	null	junk
که	SUBR	NCL	null	null	junk
:	PUNC	PUNC	null	null	junk
«	PUNC	PUNC	null	null	junk
به‌زودي	ADV	ADVRB	ArgM_TMP	null	no
کودکي	N	SBJ	Arg1	نفر§n-13075	no
به	PREP	VPRT	null	null	junk
دنيا	N	VPRT	null	جا§n-12733	no
مي‌آيد	V	PRD	null	رخداد§n-13136	no
که	SUBR	NCL	null	null	junk
سرنگوني	N	SBJ	Arg1	رخداد§n-13136	no
تو	PR	MOZ	null	null	junk
و	CONJ	NCONJ	null	null	junk
رژيم	N	NCONJ	null	مشخصه§n-12756	no
تو	PR	MOZ	null	null	junk
به	PREP	VPP	ArgM_ADV	null	junk
دست	N	VPP	ArgM_ADV	رابطه§n-13628	no
او	PR	MOZ	null	null	junk
انجام	N	NVE	null	null	junk
مي‌شود	V	PRD	null	null	junk
»	PUNC	PUNC	null	null	junk
.	PUNC	PUNC	null	null	junk

نمرود	N	SBJ	Arg0	null	role
نمرود	N	SBJ	Arg0	null	role
براي	PREP	ADVRB	ArgM_PRP	null	junk
اين	PR	POSDEP	null	null	junk
که	SUBR	NCL	null	null	junk
بتواند	UNKNOWN	PRD	null	null	junk
جلوي	PREP	OBJ	Arg1	null	no
اين	ADJ	NPREMOD	null	null	junk
تولد	N	POSDEP	null	رخداد§n-13136	no
را	POSTP	OBJ	Arg1	null	junk
بگيرد	V	VCL	null	null	junk
دستور	N	NVE	null	رخداد§n-13136	no
داد	V	ROOT	null	رخداد§n-13136	role_action
که	SUBR	VCL	Arg1	null	junk

زنان	N	OBJ	Arg1	نفر§n-13075	role
و	CONJ	NCONJ	null	null	junk
مردان	N	NCONJ	null	نفر§n-13075	role
را	POSTP	OBJ	Arg1	null	junk
از	PREP	AJPP	null	null	junk
هم	PR	POSDEP	null	null	junk
جدا	ADJ	MOS	Arg2	مشخصه§n-12756	role_state
کنند	V	PREDEP	null	رخداد§n-13136	role_action
و	CONJ	VCONJ	null	null	junk
اگر	SUBR	AJUCL	ArgM_CND	null	junk
فرزند	N	SBJ	Arg1	نفر§n-13075	role
پسري	N	MOZ	null	نفر§n-13075	role_state
به	PREP	VPRT	null	null	junk
دنيا	N	VPRT	null	جا§n-12733	no
آمد	V	PRD	null	رخداد§n-13136	no
آن	PR	PREDEP	null	null	junk
را	POSTP	OBJ	Arg1	null	junk
بکشند	V	PRD	null	رخداد§n-13136	role_action
.	PUNC	PUNC	null	null	junk

مادر	N	SBJ	Arg1	نفر§n-13075	role
ابراهيم	N	MOZ	null	نفر§n-13075	role
نيز	ADV	ADVRB	ArgM_ADV	null	junk
بارها	ADV	ADVRB	ArgM_EXT	null	junk
توسط	PREP	ADVRB	ArgM_INS	null	junk
ماماها	N	POSDEP	null	نفر§n-13075	role
و	CONJ	NCONJ	null	null	junk
قابله‌هاي	N	NCONJ	null	نفر§n-13075	role
نمرودي	ADJ	NPOSTMOD	null	null	role_state
آزمايش	N	NVE	null	رخداد§n-13136	no
شد	V	PREDEP	null	رخداد§n-13136	role_action
اما	CONJ	VCONJ	ArgM_DIS	null	junk
کسي	N	SBJ	Arg1	null	role
به	PREP	AJPP	null	null	junk
باردار	ADJ	PREDEP	null	مشخصه§n-12756	role_state
بودن	N	POSDEP	null	null	junk
او	PR	MOZ	null	null	junk
آگاه	ADJ	MOS	Arg2	مشخصه§n-12756	role_state
‌نشد	V	ROOT	null	رخداد§n-13136	no
.	PUNC	PUNC	null	null	junk

خداوند	N	SBJ	Arg0	خصوصيت_رواني§n-12725	no
وجود	N	PREDEP	null	null	junk
او	PR	MOZ	null	null	junk
را	POSTP	OBJ	Arg1	null	junk
از	PREP	AJPP	null	null	junk
چشم	N	AJPP	null	رابطه§n-13628	no
دشمنان	N	MOZ	null	گروه§n-12753	role
پنهان	ADJ	MOS	Arg2	مشخصه§n-12756	role_intent
داشت	V	ROOT	null	null	junk
تا	SUBR	AJUCL	ArgM_TMP	null	junk
نوزاد	N	SBJ	Arg1	null	role
در	PREP	ADVRB	ArgM_LOC	null	location
خارج	N	ADVRB	ArgM_LOC	جا§n-12733	location
از	PREP	NPP	null	null	junk
شهر	N	NPP	null	جا§n-12733	location
متولد	ADJ	MOS	Arg2	مشخصه§n-12756	role_state
شد	V	PRD	null	null	junk
.	PUNC	PUNC	null	null	junk

ابراهيم	N	SBJ	Arg0	نفر§n-13075	role
با	PREP	ADVRB	ArgM_INS	null	junk
ديدن	N	ADVRB	ArgM_INS	رخداد§n-13136	role_action
ماه	N	MOZ	null	شيء§n-12703	static_object
و	CONJ	NCONJ	null	null	junk
ستارگان	N	NCONJ	null	شيء§n-12703	static_object
و	CONJ	NCONJ	null	null	junk
ساير	N	POSDEP	null	null	junk
اجرام	N	MOZ	null	شيء§n-12703	static_object
به	PREP	VPP	Arg3	null	junk
اين	ADJ	NPREMOD	null	null	junk
نکته	N	VPP	Arg3	خصوصيت_رواني§n-12725	no
پي	N	NVE	null	null	no
برد	V	ROOT	null	رخداد§n-13136	role_action
که	SUBR	NCL	null	null	junk
همه	ADJ	NPREMOD	null	null	junk
اينها	PR	SBJ	Arg0	null	junk
اينها	PR	SBJ	Arg1	null	junk
آفريدگاري	N	OBJ	Arg1	نفر§n-13075	no
دارد	V	PREDEP	null	null	junk
و	CONJ	VCONJ	null	null	junk
بيهوده	ADV	ADVRB	ArgM_MNR	مشخصه§n-12756	no
خلق	N	NVE	null	رخداد§n-13136	no
نشده‌است	V	PRD	null	رخداد§n-13136	no
،	PUNC	PUNC	null	null	junk

بدين‌وسيله	ADV	ADVRB	ArgM_DIS	null	no
توحيد	N	OBJ	Arg1	خصوصيت_رواني§n-12725	role_intent
را	POSTP	OBJ	Arg1	null	junk
در	PREP	ADVRB	ArgM_TMP	null	junk
آن	ADJ	NPREMOD	null	null	junk
زمان	N	ADVRB	ArgM_TMP	دوره_زماني§n-12603	time
ترسيم	N	NVE	null	شيء§n-12703	no
کرد	V	ROOT	null	null	junk
.	PUNC	PUNC	null	null	junk

آزر	N	SBJ	Arg1	نفر§n-13075	role
عموي	N	MOS	Arg2	نفر§n-13075	role_state
ابراهيم	N	MOZ	null	نفر§n-13075	role
بود	V	PREDEP	null	null	junk
ولي	CONJ	VCONJ	ArgM_DIS	null	junk
ابراهيم	N	SBJ	Arg0	نفر§n-13075	role
او	PR	PREDEP	null	null	junk
را	POSTP	OBJ	Arg1	null	junk
پدر	N	TAM	Arg2	نفر§n-13075	role_state
مي‌ناميد	V	ROOT	null	رخداد§n-13136	no
.	PUNC	PUNC	null	null	junk

آزر	N	SBJ	Arg0	نفر§n-13075	role
آزر	N	SBJ	Arg0	نفر§n-13075	role
او	PR	PREDEP	null	null	junk
را	POSTP	OBJ	Arg1	null	junk
را	POSTP	OBJ	Arg1	null	junk
به	PREP	NPP	Arg3	null	junk
سنگسار	N	NE	null	خصوصيت_رواني§n-12725	role_intent
کردن	N	POSDEP	null	null	junk
تهديد	N	NVE	null	رخداد§n-13136	role_intent
کرد	V	PREDEP	null	رخداد§n-13136	role_action
و	CONJ	VCONJ	null	null	junk
از	PREP	VPP	Arg3	null	junk
خود	PR	POSDEP	null	null	junk
راند	V	ROOT	null	رخداد§n-13136	role_action
.	PUNC	PUNC	null	null	junk

ابراهيم	N	SBJ	Arg1	نفر§n-13075	role
ابراهيم	N	SBJ	Arg0	نفر§n-13075	role
از	PREP	VPP	Arg3	null	junk
تهديدهاي	N	VPP	Arg3	رخداد§n-13136	role_intent
آزر	N	MOZ	null	نفر§n-13075	role
نترسيد	V	VCONJ	null	رخداد§n-13136	role_action
و	CONJ	VCONJ	null	null	junk
به	PREP	NPP	Arg3	null	junk
دعوت	N	NPP	Arg3	خبر§n-12766	role_intent
خود	PR	MOZ	null	null	junk
ادامه	N	NVE	null	رابطه§n-13628	no
داد	V	ROOT	null	null	junk
،	PUNC	PUNC	null	null	junk

نمرود	N	SBJ	Arg0	نفر§n-13075	role
به	PREP	VPP	Arg3	null	junk
ابراهيم	N	VPP	Arg3	نفر§n-13075	role
گفت	V	ROOT	null	رخداد§n-13136	role_action
که	SUBR	VCL	Arg1	null	junk
خداي	N	SBJ	Arg1	خصوصيت_رواني§n-12725	no
تو	PR	MOZ	null	null	junk
کي	UNKNOWN	MOS	Arg2	null	junk
ست	V	PRD	null	رخداد§n-13136	no
؟	PUNC	PUNC	null	null	junk

نمرود	N	SBJ	Arg0	نفر§n-13075	role
نمرود	N	SBJ	Arg0	نفر§n-13075	role
نمرود	N	SBJ	Arg0	نفر§n-13075	role
از	PREP	VPP	Arg3	null	junk
انجام	N	POSDEP	null	null	junk
اين	ADJ	NPREMOD	null	null	junk
کار	N	MOZ	null	رخداد§n-13136	no
بازماند	V	VCONJ	null	رخداد§n-13136	no
و	CONJ	VCONJ	null	null	junk
موقتا	ADV	ADVRB	ArgM_TMP	null	junk
او	PR	PREDEP	null	null	junk
را	POSTP	OBJ	Arg1	null	junk
رها	ADJ	MOS	Arg2	مشخصه§n-12756	role_state
کرد	V	ROOT	null	null	junk
تا	SUBR	AJUCL	ArgM_PRP	null	junk
در	PREP	ADVRB	ArgM_LOC	null	junk
فرصت	N	ADVRB	ArgM_LOC	دوره_زماني§n-12603	time
مناسب	ADJ	NPOSTMOD	null	مشخصه§n-12756	no
از	PREP	NPP	Arg3	null	junk
او	PR	POSDEP	null	null	junk
انتقام	N	NVE	null	مشخصه§n-12756	role_intent
بگيرد	V	PRD	null	null	junk
.	PUNC	PUNC	null	null	junk

ابراهيم	N	SBJ	Arg0	نفر§n-13075	role
ابراهيم	N	SBJ	Arg0	نفر§n-13075	role
از	PREP	ADVRB	ArgM_ADV	null	junk
راههاي	N	ADVRB	ArgM_ADV	رخداد§n-13136	no
مختلف	ADJ	NPOSTMOD	null	null	junk
اقدام	N	NVE	null	رخداد§n-13136	no
به	PREP	NPP	Arg3	null	junk
دعوت	N	NPP	Arg3	خبر§n-12766	role_intent
نمرود	N	MOZ	null	نفر§n-13075	role
و	CONJ	NCONJ	null	null	junk
ساير	ADJ	NPREMOD	null	null	junk
مردم	N	POSDEP	null	گروه§n-12753	role
به	PREP	NPP	null	null	junk
توحيد	N	NPP	null	خصوصيت_رواني§n-12725	role_intent
مي‌نمود	V	VCONJ	null	رخداد§n-13136	role_action
ولي	CONJ	VCONJ	ArgM_DIS	null	junk
هيچ	ADJ	NPREMOD	null	null	junk
نتيجه‌اي	N	NVE	Arg1	رخداد§n-13136	no
نمي‌گرفت	V	ROOT	null	رخداد§n-13136	no
.	PUNC	PUNC	null	null	junk

وقتي	N	ADVRB	ArgM_TMP	null	junk
‌که	SUBR	NCL	null	null	no
شهر	N	SBJ	Arg1	جا§n-12733	location
از	PREP	AJPP	null	null	junk
وجود	N	POSDEP	null	null	junk
مردم	N	MOZ	null	گروه§n-12753	role
کاملا	ADV	APREMOD	null	null	junk
خالي	ADJ	MOS	Arg2	مشخصه§n-12756	static_object_state
شد	V	PRD	null	null	junk

او	PR	SBJ	Arg0	null	junk
او	PR	SBJ	Arg0	null	junk
او	PR	SBJ	Arg0	null	junk
او	PR	SBJ	Arg0	null	junk
به	PREP	VPP	Arg4	null	junk
بت‌خانه	N	VPP	Arg4	ساختار§n-12875	location
بزرگ	ADJ	NPOSTMOD	null	مشخصه§n-12756	static_object_state
شهر	N	MOZ	null	جا§n-12733	static_object_state
رفت	V	PREDEP	null	رخداد§n-13136	role_action
و	CONJ	VCONJ	null	null	junk
با	PREP	ADVRB	ArgM_INS	null	junk
تبر	N	ADVRB	ArgM_INS	شيء§n-12703	static_object
به	PREP	VPRT	null	null	junk
جان	N	VPRT	null	نفر§n-13075	no
بتها	N	MOZ	Arg1	شيء§n-12703	static_object
افتاد	V	VCONJ	null	null	role_action
و	CONJ	VCONJ	null	null	junk
همه	ADJ	NPREMOD	null	null	junk
آن‌ها	PR	OBJ	Arg1	null	junk
را	POSTP	OBJ	Arg1	null	junk
نابود	ADJ	MOS	Arg2	مشخصه§n-12756	static_object_state
کرد	V	PREDEP	null	رخداد§n-13136	role_action
به‌جز	PREP	NPP	null	null	no
يک	NUM	NPREMOD	null	null	junk
بت	N	POSDEP	null	شيء§n-12703	static_object
بزرگ	ADJ	NPOSTMOD	null	مشخصه§n-12756	static_object_state
که	SUBR	NCL	null	null	junk
تبر	N	OBJ	Arg1	شيء§n-12703	static_object
را	POSTP	OBJ	Arg1	null	junk
به	PREP	VPP	Arg3	null	junk
دوش	N	VPP	Arg3	شيء§n-12703	static_object
او	PR	MOZ	null	null	junk
گذاشت	V	PRD	null	رخداد§n-13136	role_action

و	CONJ	VCONJ	null	null	junk
به	PREP	VPP	Arg4	null	junk
خانه	N	VPP	Arg4	جا§n-12733	location
رفت	V	ROOT	null	رخداد§n-13136	role_action
.	PUNC	PUNC	null	null	junk

آن‌ها	PR	SBJ	Arg0	null	junk
آن‌ها	PR	SBJ	Arg0	null	junk
بي‌درنگ	ADV	ADVRB	ArgM_MNR	مشخصه§n-12756	role_state
به‌سمت	PREP	VPP	Arg4	null	location
خانه	N	POSDEP	null	جا§n-12733	location
ابراهيم	N	MOZ	null	نفر§n-13075	role
رفتند	V	VCONJ	null	رخداد§n-13136	role_action
و	CONJ	VCONJ	null	null	junk
جريان	N	PREDEP	null	null	junk
را	POSTP	OBJ	Arg4	null	junk
از	PREP	NPP	Arg3	null	junk
او	PR	POSDEP	null	null	junk
سوال	N	NVE	null	رخداد§n-13136	role_intent
کردند	V	ROOT	null	رخداد§n-13136	role_action

اما	CONJ	VCONJ	ArgM_DIS	null	junk
ابراهيم	N	SBJ	Arg0	نفر§n-13075	role
ابراهيم	N	SBJ	Arg0	نفر§n-13075	role
از	PREP	NPP	Arg3	null	junk
اين	ADJ	NPREMOD	null	null	junk
فرصت	N	NPP	Arg3	خصوصيت_رواني§n-12725	no
استفاده	N	NVE	null	null	junk
کرد	V	PREDEP	null	null	junk
و	CONJ	VCONJ	null	null	junk
به	PREP	VPP	Arg3	null	junk
آن‌ها	PR	VPP	Arg3	null	junk
گفت	V	ROOT	null	رخداد§n-13136	role_action
که	SUBR	VCL	Arg1	null	junk
بتها	N	OBJ	Arg1	شيء§n-12703	static_object
را	POSTP	OBJ	Arg1	null	junk
بت	N	SBJ	Arg0	شيء§n-12703	static_object
بزرگ	ADJ	NPOSTMOD	null	مشخصه§n-12756	static_object_state
نابود	ADJ	MOS	Arg2	مشخصه§n-12756	static_object_state
کرده	V	PRD	null	null	junk
،	PUNC	PUNC	null	null	junk

در	PREP	ADVRB	ArgM_TMP	null	junk
اين	ADJ	NPREMOD	null	null	junk
هنگام	N	ADVRB	ArgM_TMP	دوره_زماني§n-12603	time
مردم	N	SBJ	Arg0	گروه§n-12753	role
مردم	N	SBJ	Arg1	گروه§n-12753	role
که	SUBR	NCL	null	null	junk
مي‌دانستند	V	PRD	null	رخداد§n-13136	no
بتها	N	SBJ	Arg0	شيء§n-12703	static_object
سخني	N	OBJ	Arg1	خصوصيت_رواني§n-12725	no
نمي‌گويند	V	VCL	null	رخداد§n-13136	no
درمقابل	PREP	AJPP	null	null	no
ابراهيم	N	POSDEP	null	نفر§n-13075	role
